index,output.relations_lemma,aqs,aqs_initial
pull over--speeding,10605,0.34267167305,0.277960526316
murder--visit,10605,0.342906033251,0.285714285714
guilty-r-kill,10605,0.343071582575,0.285714285714
on trial-r-take care of,10605,0.34330543463,0.214285714286
death--find,10605,0.344048209252,0.3
arrest--face,10605,0.344343272616,0.357142857143
give--shot,10605,0.344405223189,0.285714285714
attempt--foil,10605,0.344416449396,0.357142857143
avoid-r-lie,10605,0.344526634048,0.357142857143
seriously-r-take,10605,0.344621856214,0.247619047619
hear-r-set,10605,0.345208375886,0.342857142857
drunken driving--on bond,10605,0.345329481282,0.214285714286
escort--open fire,10605,0.345329532849,0.357142857143
go--how fast,10605,0.345424355241,0.214285714286
on bail-r-pend,10605,0.345441852508,0.214285714286
dead-r-find,10605,0.345505877055,0.328014184397
murder-r-perform,10605,0.345604557027,0.296703296703
release-r-under,10605,0.345821960716,0.238095238095
pend-r-take,10605,0.346459534524,0.214285714286
appeal--order,10605,0.346691554472,0.342857142857
fall--show,10605,0.34671402162,0.285714285714
schedule-r-trial,10605,0.346927936469,0.357142857143
job-r-pass,10605,0.346944795386,0.285714285714
battle-r-shot,10605,0.347058875096,0.214285714286
frustration-r-work,10605,0.347570760485,0.285714285714
murder-r-section,10605,0.347676426291,0.214285714286
murder--show,10605,0.347767288504,0.285714285714
capture--kill,10605,0.347977535334,0.214285714286
death--lawsuit,10605,0.348033222677,0.357142857143
absence-r-trial,10605,0.348110644219,0.32380952381
enter-r-hearing,10605,0.348237161273,0.285714285714
await--death,10605,0.348436147792,0.285714285714
die--surgery,10605,0.348538742991,0.285714285714
claim the life-r-spray,10605,0.348562254402,0.214285714286
on suspicion--pull over,10605,0.348824821345,0.258064516129
rampage-r-wound,10605,0.348996179825,0.214285714286
anger--conduct,10605,0.348999351227,0.285714285714
search--shot,10605,0.349139153538,0.285714285714
affect--receive,10605,0.349206642821,0.248587570621
beef-r-which,10605,0.349243905607,0.285714285714
death--murder,10605,0.349452642746,0.297619047619
push-r-shooting,10605,0.34964152586,0.285714285714
legal process-r-monitor,10605,0.34972455994,0.230769230769
animal cruelty--face,10605,0.349878574886,0.285714285714
intent--murder,10605,0.3499124046,0.295673076923
that--wound,10605,0.350326117716,0.357142857143
rampage--shooting,10605,0.350444274407,0.285714285714
charge-r-weigh,10605,0.350873467137,0.214285714286
suspend-r-work,10605,0.350912622676,0.285714285714
confess--shoot,10605,0.350960504139,0.285714285714
pass--shot,10605,0.351035553165,0.285714285714
assassination-r-this,10605,0.351316185257,0.428571428571
access--describe,10605,0.351540440598,0.428571428571
intent-r-slaying,10605,0.351719432831,0.285714285714
hear--issue,10605,0.351885473836,0.214285714286
question--suspicion,10605,0.352360057199,0.285714285714
confession--investigation,10605,0.352654075315,0.285714285714
lock up-r-suspect,10605,0.35285872516,0.285714285714
execute-r-return,10605,0.353438579803,0.253968253968
death-r-first - degree assault,10605,0.35372114772,0.357142857143
case-r-kill,10605,0.354021267777,0.214285714286
conclude--shot,10605,0.354086956983,0.285714285714
death--testimony,10605,0.354465049015,0.232142857143
conclude-r-slaying,10605,0.354622116495,0.214285714286
march--splintered off,10605,0.354930685036,0.285714285714
harm--mental health problem,10605,0.355067304116,0.285714285714
set--trial,10605,0.355576207311,0.342086068563
execute--nab,10605,0.355650506353,0.214285714286
break out--shooting,10605,0.355753798826,0.285714285714
file--misdemeanor drunken - drive,10605,0.356065936847,0.214285714286
assault in the first degree--face,10605,0.356235029408,0.214285714286
feud--return,10605,0.356358200976,0.252
vigil--violent,10605,0.356434696619,0.357142857143
enter--plea,10605,0.356611081862,0.212290502793
anger--persist,10605,0.35666275201,0.285714285714
memorial--toss,10605,0.356837920328,0.357142857143
shooting--spree,10605,0.357081464073,0.285714285714
charge--double murder,10605,0.357654981656,0.285714285714
kill-r-testimony,10605,0.358793276356,0.214285714286
mean-r-order,10605,0.358927665882,0.285714285714
accuse-r-let off,10605,0.359284751352,0.214285714286
arrest--pull over,10605,0.359901211927,0.298913043478
identify-r-open fire,10605,0.359999755814,0.357142857143
operation--patrolling,10605,0.360026958768,0.298387096774
fear--harm,10605,0.360428322321,0.285714285714
burglary--murder,10605,0.361166335425,0.267857142857
find--guilty,10605,0.361359744196,0.275
accuse--threaten,10605,0.36163883443,0.357142857143
rule--testify,10605,0.361770560215,0.285714285714
intoxicate--speeding,10605,0.362324503874,0.285714285714
comment-r-only,10605,0.362530473756,0.357142857143
murder--that,10605,0.362622639198,0.285714285714
shooting-r-two,10605,0.362654971618,0.5
hearing--hold,10605,0.362666167631,0.285714285714
march--scene,10605,0.362876198079,0.285714285714
claim--take the stand,10605,0.363412776632,0.285714285714
accuse-r-attack,10605,0.363450727752,0.285714285714
drunken driving-r-on bond,10605,0.363911760582,0.285714285714
how fast-r-know,10605,0.364438820943,0.285714285714
ask-r-shooting,10605,0.364592843941,0.285714285714
make clear-r-reluctant,10605,0.364684982476,0.285714285714
appeal-r-appeal,10605,0.364752346537,0.142857142857
claim the life--convict,10605,0.365051126361,0.285714285714
double murder--section,10605,0.365207065075,0.285714285714
charge-r-distressed state,10605,0.365432561243,0.285714285714
hide-r-see,10605,0.365632067047,0.357142857143
avoid-r-murder,10605,0.366258414764,0.313936781609
feud-r-find,10605,0.366314617823,0.350649350649
capture-r-pick up,10605,0.366362083407,0.289855072464
arrest-r-kill,10605,0.366394896569,0.3125
execute--intercept,10605,0.366869295379,0.285714285714
first - degree assault-r-guilty,10605,0.367149639139,0.285714285714
murder-r-shock,10605,0.367215187836,0.214285714286
dead--injure,10605,0.367308609623,0.285714285714
drive--set,10605,0.367859902471,0.214285714286
find-r-question,10605,0.368362866217,0.214285714286
do-r-murder,10605,0.368451983095,0.285714285714
absence--trial,10605,0.368746242645,0.3125
claim--threaten,10605,0.369026309505,0.285714285714
hear--testify,10605,0.369070403459,0.285714285714
accuse--indiscriminately,10605,0.369166026583,0.5
convict-r-shooting,10605,0.369294745156,0.275510204082
melee-r-memorial,10605,0.369726832163,0.357142857143
scared-r-take the stand,10605,0.369940013755,0.285714285714
ask--review,10605,0.370678914723,0.214285714286
hearing--take place,10605,0.370802069321,0.285714285714
allegation-r-arrest,10605,0.370965645642,0.285714285714
beg--lock up,10605,0.371576029923,0.285714285714
pend--release,10605,0.371650818336,0.214285714286
riot-r-vigil,10605,0.371994666849,0.328488372093
death--face,10605,0.372246503108,0.3
murder-r-quiz,10605,0.372382671837,0.357142857143
intent--slaying,10605,0.372434638785,0.324675324675
capture--foiled,10605,0.372692431114,0.369047619048
charge-r-relation,10605,0.373055321466,0.285714285714
further-r-under review,10605,0.37308877278,0.285714285714
enter-r-plea,10605,0.373695830131,0.322448979592
danger--due,10605,0.373984401426,0.285714285714
deal with--receive,10605,0.374192676142,0.301204819277
plague--trial,10605,0.375033320081,0.286290322581
execution-r-murder,10605,0.375082739256,0.357142857143
danger-r-due,10605,0.375100148218,0.357142857143
attack--confiscate,10605,0.375293526789,0.344339622642
disposition-r-drive under the influence,10605,0.375941138835,0.214285714286
due--murder,10605,0.376008332113,0.357142857143
crossfire--trial,10605,0.376186278952,0.324675324675
hide--shot,10605,0.376495776455,0.357142857143
arrest-r-erupt,10605,0.376883500594,0.285714285714
investigation--previous dui arrest,10605,0.377110388044,0.285714285714
arrest--play - off game,10605,0.377138659412,0.357142857143
kill--riot,10605,0.37790324426,0.32380952381
accuse-r-suspend,10605,0.377929972807,0.357142857143
convict--spray,10605,0.377956549549,0.285714285714
lose--return,10605,0.377963899461,0.214285714286
put-r-ruling,10605,0.378887235593,0.428571428571
arrest-r-investigation,10605,0.379841923287,0.287179487179
arrest-r-attack,10605,0.379988710378,0.232142857143
angry--fight,10605,0.380064738522,0.285714285714
catch-r-injure,10605,0.380258607771,0.285714285714
pull up to--wait,10605,0.38042091691,0.357142857143
dui--second,10605,0.380562374875,0.357142857143
fire-r-give,10605,0.38076376331,0.285714285714
shooting--two,10605,0.381313808496,0.285714285714
injure--take into custody,10605,0.38135401882,0.285714285714
kill--set,10605,0.38138354699,0.253968253968
confront-r-shot,10605,0.381415164694,0.350649350649
graze wound-r-injury,10605,0.382000184775,0.357142857143
die-r-recommendation,10605,0.382119707521,0.285714285714
lock up--stay,10605,0.382300577637,0.285714285714
deal with-r-in sport,10605,0.383593542834,0.357142857143
lead-r-work,10605,0.383650423304,0.357142857143
kill--slaying,10605,0.383766355114,0.428571428571
confession-r-pleased,10605,0.383984632898,0.357142857143
drunk - drive--file,10605,0.384119131372,0.214285714286
protest--riot,10605,0.384395545274,0.372340425532
play-r-trial,10605,0.384701499673,0.288461538462
rampage-r-work,10605,0.384750866093,0.428571428571
scared--testimony,10605,0.384752442167,0.285714285714
dead-r-guilty,10605,0.384962632926,0.428571428571
pick up--shield,10605,0.385620165198,0.285714285714
delay-r-threaten,10605,0.385634887326,0.285714285714
penalty-r-seek,10605,0.385652133465,0.428571428571
innocence--look forward to,10605,0.386581226854,0.285714285714
attack--fire,10605,0.386820465702,0.314285714286
guilty-r-rampage,10605,0.386952566566,0.285714285714
kill--take the stand,10605,0.388601934547,0.214285714286
affect--deal with,10605,0.388638155254,0.283505154639
fire--return,10605,0.388978718083,0.285714285714
fatally strike--moment,10605,0.388997595357,0.214285714286
death--guilty,10605,0.389231540128,0.285714285714
shot-r-testify,10605,0.38946187221,0.357142857143
angry--erupt,10605,0.389559924692,0.357142857143
death--turn,10605,0.389664297613,0.357142857143
arrest-r-circumstance,10605,0.389756831332,0.428571428571
die-r-surgery,10605,0.390093611517,0.357142857143
attack-r-catch up in,10605,0.391349079411,0.357142857143
hide--stagger,10605,0.39198325817,0.285714285714
on probation-r-prior dui,10605,0.39256676423,0.357142857143
burst out-r-put,10605,0.392696411218,0.357142857143
severe-r-suffer,10605,0.392775002624,0.285714285714
study--visit,10605,0.392879931414,0.285714285714
arrest--fire,10605,0.392998774503,0.30612244898
confess--shield,10605,0.393290425707,0.349206349206
call to-r-dead,10605,0.393342690034,0.285714285714
disappointing--issue,10605,0.393391008622,0.285714285714
gather-r-mourn,10605,0.39368961626,0.357142857143
lock up-r-mental health problem,10605,0.393900127139,0.285714285714
commit--murder,10605,0.394103489477,0.307692307692
animal cruelty-r-find,10605,0.394200443759,0.357142857143
accuse--gun down,10605,0.394229113329,0.238095238095
attack--murder,10605,0.394522660721,0.357142857143
murder-r-possession,10605,0.395248477708,0.342857142857
find--injury,10605,0.395328253019,0.342857142857
arrest--believe to be,10605,0.395902003287,0.357142857143
call-r-return,10605,0.396309158688,0.279569892473
injure--investigation,10605,0.3964557133,0.285714285714
crossfire--investigation,10605,0.396619834809,0.285714285714
death—and--gather,10605,0.396853725334,0.285714285714
drunk driving-r-speeding,10605,0.396877676805,0.357142857143
cower-r-shot,10605,0.397169579797,0.285714285714
danger--didnt,10605,0.397346157095,0.285714285714
harm--lock up,10605,0.39741006826,0.285714285714
capture--pick up,10605,0.39744180267,0.304347826087
gun down-r-suspend,10605,0.397565071789,0.283018867925
convict-r-crime,10605,0.397882980964,0.285714285714
happen-r-suspend,10605,0.398092099816,0.285714285714
dead-r-show,10605,0.398153646528,0.357142857143
accuse--trial,10605,0.398667748786,0.307209573847
allow--slit,10605,0.398906839216,0.357142857143
call-r-hear,10605,0.39891158791,0.357142857143
moment-r-watch,10605,0.399058178753,0.357142857143
double murder--set,10605,0.399608252715,0.360824742268
guilty--verdict,10605,0.399859871066,0.470588235294
deploy--rescue,10605,0.399888176315,0.285714285714
shot--trial,10605,0.399917112827,0.298561151079
see--wait,10605,0.401211993068,0.357142857143
charge--hearing,10605,0.401529914123,0.324675324675
kill--target,10605,0.402562542771,0.285714285714
arrest--await,10605,0.402592227189,0.285714285714
take the stand--testimony,10605,0.40283758107,0.285714285714
slaying--warrant,10605,0.402913130668,0.214285714286
catch up in-r-shield,10605,0.403228320247,0.357142857143
charge-r-spiritual,10605,0.403334901226,0.349206349206
harm-r-murder,10605,0.403452702736,0.357142857143
battle-r-rioting,10605,0.403762527806,0.357142857143
identification--take place,10605,0.404407898216,0.285714285714
investigate--shooting,10605,0.404456822914,0.311688311688
administer--under,10605,0.40478445653,0.357142857143
shooting--violation,10605,0.404963936245,0.357142857143
kill-r-lock up,10605,0.405209405375,0.29
attempt--murder,10605,0.405332575153,0.278645833333
drive under the influence--suspicion,10605,0.405334967847,0.357142857143
duty-r-perform,10605,0.405336948156,0.357142857143
hit-r-load,10605,0.405526821881,0.357142857143
confession-r-make,10605,0.40584129243,0.3
on bond-r-release,10605,0.405851377993,0.285714285714
custody-r-murder,10605,0.406392698394,0.214285714286
disappointing-r-release,10605,0.406428265991,0.356382978723
shooting-r-take place,10605,0.407016823499,0.324675324675
legal process--monitor,10605,0.407045463545,0.35
dui arrest--loss,10605,0.407137959459,0.357142857143
attack-r-shield,10605,0.407524874421,0.357142857143
open fire--seek out,10605,0.407701790571,0.428571428571
attack-r-die,10605,0.407720662657,0.5
go-r-how fast,10605,0.40818760597,0.285714285714
action-r-mission,10605,0.408196697827,0.417582417582
claim-r-take the stand,10605,0.40863491888,0.357142857143
in connection-r-investigate,10605,0.408719322489,0.285714285714
dead--murder,10605,0.409032208612,0.412017167382
injure-r-return,10605,0.409399890959,0.285714285714
allow--tragedy,10605,0.409806124207,0.285714285714
consciousness-r-shot,10605,0.409809360876,0.357142857143
thrashing-r-vigil,10605,0.410050883701,0.357142857143
shooting--take place,10605,0.410207553434,0.417582417582
enter--open fire,10605,0.410221226147,0.428571428571
regain-r-wave,10605,0.410284223395,0.285714285714
on bail-r-take,10605,0.410501657558,0.344086021505
open fire-r-reversal,10605,0.410982223227,0.357142857143
relation--suffer,10605,0.411280283668,0.285714285714
death-r-relation,10605,0.411280283668,0.285714285714
against--charge,10605,0.411300811169,0.285714285714
disappointing--hear,10605,0.411567727056,0.375
kill-r-point,10605,0.411701803651,0.357142857143
patrol-r-piracy,10605,0.411776432834,0.350649350649
allow-r-slit,10605,0.41204803189,0.285714285714
kill--stay,10605,0.412079636081,0.292452830189
case management--hold,10605,0.412333464858,0.342857142857
seriously--stature,10605,0.412858325774,0.403669724771
investigation--pleased,10605,0.413004563853,0.285714285714
